,0,1,2,3,4
3304,0,3,1,6,1
3305,0,2,0,6,1
3306,0,1,6,6,2
3307,1,0,6,6,1
3308,1,1,6,5,1
3309,1,0,6,4,1
3310,1,1,6,3,1
3311,1,0,6,2,1
3312,1,3,6,1,1
3313,1,2,6,0,1
3314,1,1,6,5,1
3315,1,0,6,4,1
3316,1,1,6,3,1
3317,1,0,6,2,1
3318,1,6,6,1,0
3319,0,6,6,0,1
3320,0,6,5,1,1
3321,0,6,4,0,1
3322,0,6,3,1,1
3323,0,6,2,0,1
3324,0,6,1,6,1
3325,0,6,0,6,1
3326,0,6,1,6,1
3327,0,6,0,6,1
3328,0,6,1,5,1
3329,0,6,0,4,1
3330,0,6,1,3,1
3331,0,6,0,2,1
3332,0,6,3,1,1
3333,0,6,2,0,1
3334,0,5,1,6,1
3335,0,4,0,6,1
3336,0,3,1,6,1
3337,0,2,0,6,1
3338,0,1,3,6,2
3339,1,0,2,6,2
3340,2,3,1,5,1
3341,2,2,0,4,1
3342,2,1,5,3,0
3343,1,0,4,2,1
3344,1,6,3,1,0
3345,0,6,2,0,1
3346,0,6,1,5,1
3347,0,6,0,4,1
3348,0,5,1,3,1
3349,0,4,0,2,1
3350,0,3,6,1,2
3351,1,2,6,0,1
3352,1,1,6,5,1
3353,1,0,6,4,1
3354,1,1,6,3,1
3355,1,0,6,2,1
3356,1,5,6,1,1
3357,1,4,6,0,1
3358,1,3,6,1,1
3359,1,2,6,0,1
3360,1,1,6,6,1
3361,1,0,6,6,1
3362,1,1,5,6,2
3363,2,0,4,6,1
3364,2,1,3,6,1
3365,2,0,2,6,1
3366,2,6,1,6,1
3367,2,6,0,6,1
3368,2,6,1,6,1
3369,2,6,0,6,1
3370,2,6,1,6,1
3371,2,6,0,6,1
3372,2,6,1,5,1
3373,2,6,0,4,1
3374,2,5,1,3,1
3375,2,4,0,2,1
3376,2,3,6,1,0
3377,1,2,6,0,1
3378,1,1,6,6,1
3379,1,0,6,6,1
3380,1,1,5,6,2
3381,2,0,4,6,1
3382,2,1,3,6,1
3383,2,0,2,6,1
3384,2,6,1,6,1
3385,2,6,0,6,1
3386,2,5,1,6,1
3387,2,4,0,6,1
3388,2,3,1,5,1
3389,2,2,0,4,1
3390,2,1,6,3,0
3391,1,0,6,2,1
3392,1,6,6,1,0
3393,0,6,6,0,1
3394,0,5,6,1,2
3395,1,4,6,0,1
3396,1,3,6,1,1
3397,1,2,6,0,1
3398,1,1,6,5,1
3399,1,0,6,4,1
3400,1,1,6,3,1
3401,1,0,6,2,1
3402,1,3,6,1,1
3403,1,2,6,0,1
3404,1,1,6,6,1
3405,1,0,6,6,1
3406,1,1,6,6,1
3407,1,0,6,6,1
3408,1,1,5,6,2
3409,2,0,4,6,1
3410,2,1,3,5,1
3411,2,0,2,4,1
3412,2,5,1,3,1
3413,2,4,0,2,1
3414,2,3,5,1,0
3415,1,2,4,0,1
3416,1,1,3,5,2
3417,2,0,2,4,1
3418,2,5,1,3,1
3419,2,4,0,2,1
3420,2,3,5,1,0
3421,1,2,4,0,1
3422,1,1,3,5,2
3423,2,0,2,4,1
3424,2,6,1,3,1
3425,2,6,0,2,1
3426,2,6,6,1,0
3427,1,6,6,0,0
3428,0,6,5,1,1
3429,0,6,4,0,1
3430,0,6,3,1,1
3431,0,6,2,0,1
3432,0,6,1,5,1
3433,0,6,0,4,1
3434,0,6,1,3,1
3435,0,6,0,2,1
3436,0,5,3,1,1
3437,0,4,2,0,1
3438,0,3,1,5,1
3439,0,2,0,4,1
3440,0,1,5,3,2
3441,1,0,4,2,1
3442,1,6,3,1,0
3443,0,6,2,0,1
3444,0,6,1,5,1
3445,0,6,0,4,1
3446,0,5,1,3,1
3447,0,4,0,2,1
3448,0,3,6,1,2
3449,1,2,6,0,1
3450,1,1,6,5,1
3451,1,0,6,4,1
3452,1,1,5,3,1
3453,1,0,4,2,1
3454,1,5,3,1,0
3455,0,4,2,0,1
3456,0,3,1,6,1
3457,0,2,0,6,1
3458,0,1,3,6,2
3459,1,0,2,6,2
3460,2,3,1,6,1
3461,2,2,0,6,1
3462,2,1,3,6,1
3463,2,0,2,6,1
3464,2,3,1,5,1
3465,2,2,0,4,1
3466,2,1,6,3,0
3467,1,0,6,2,1
3468,1,6,6,1,0
3469,0,6,6,0,1
3470,0,5,6,1,2
3471,1,4,6,0,1
3472,1,3,6,1,1
3473,1,2,6,0,1
3474,1,1,6,3,1
3475,1,0,6,2,1
3476,1,3,5,1,1
3477,1,2,4,0,1
3478,1,1,3,6,2
3479,2,0,2,6,1
3480,2,5,1,6,1
3481,2,4,0,6,1
3482,2,3,1,6,1
3483,2,2,0,6,1
3484,2,1,3,6,1
3485,2,0,2,6,1
3486,2,3,1,6,1
3487,2,2,0,6,1
3488,2,1,3,6,1
3489,2,0,2,6,1
3490,2,3,1,6,1
3491,2,2,0,6,1
3492,2,1,3,5,1
3493,2,0,2,4,1
3494,2,5,1,3,1
3495,2,4,0,2,1
3496,2,3,6,1,0
3497,1,2,6,0,1
3498,1,1,6,5,1
3499,1,0,6,4,1
3500,1,1,5,3,1
3501,1,0,4,2,1
3502,1,6,3,1,0
3503,0,6,2,0,1
3504,0,5,1,6,1
3505,0,4,0,6,1
3506,0,3,1,5,1
3507,0,2,0,4,1
3508,0,1,6,3,2
3509,1,0,6,2,1
3510,1,5,6,1,1
3511,1,4,6,0,1
3512,1,3,6,1,1
3513,1,2,6,0,1
3514,1,1,5,3,1
3515,1,0,4,2,1
3516,1,5,3,1,0
3517,0,4,2,0,1
3518,0,3,1,5,1
3519,0,2,0,4,1
3520,0,1,6,3,2
3521,1,0,6,2,1
3522,1,3,5,1,1
3523,1,2,4,0,1
3524,1,1,3,6,2
3525,2,0,2,6,1
3526,2,3,1,5,1
3527,2,2,0,4,1
3528,2,1,6,3,0
3529,1,0,6,2,1
3530,1,3,6,1,1
3531,1,2,6,0,1
3532,1,1,5,3,1
3533,1,0,4,2,1
3534,1,5,3,1,0
3535,0,4,2,0,1
3536,0,3,1,6,1
3537,0,2,0,6,1
3538,0,1,3,5,2
3539,1,0,2,4,2
3540,2,5,1,3,1
3541,2,4,0,2,1
3542,2,3,5,1,0
3543,1,2,4,0,1
3544,1,1,3,6,2
3545,2,0,2,6,1
3546,2,5,1,6,1
3547,2,4,0,6,1
3548,2,3,1,6,1
3549,2,2,0,6,1
3550,2,1,3,6,1
3551,2,0,2,6,1
3552,2,3,1,5,1
3553,2,2,0,4,1
3554,2,1,5,3,0
3555,1,0,4,2,1
3556,1,6,3,1,0
3557,0,6,2,0,1
3558,0,6,1,3,1
3559,0,6,0,2,1
3560,0,6,5,1,1
3561,0,6,4,0,1
3562,0,5,3,1,1
3563,0,4,2,0,1
3564,0,3,1,5,1
3565,0,2,0,4,1
3566,0,1,6,3,2
3567,1,0,6,2,1
3568,1,6,6,1,0
3569,0,6,6,0,1
3570,0,6,5,1,1
3571,0,6,4,0,1
3572,0,5,3,1,1
3573,0,4,2,0,1
3574,0,3,1,6,1
3575,0,2,0,6,1
3576,0,1,3,5,2
3577,1,0,2,4,2
3578,2,6,1,3,1
3579,2,6,0,2,1
3580,2,5,6,1,0
3581,1,4,6,0,1
3582,1,3,6,1,1
3583,1,2,6,0,1
3584,1,1,5,3,1
3585,1,0,4,2,1
3586,1,6,3,1,0
3587,0,6,2,0,1
3588,0,6,1,3,1
3589,0,6,0,2,1
3590,0,6,3,1,1
3591,0,6,2,0,1
3592,0,5,1,3,1
3593,0,4,0,2,1
3594,0,3,6,1,2
3595,1,2,6,0,1
3596,1,1,5,6,2
3597,2,0,4,6,1
3598,2,1,3,6,1
3599,2,0,2,6,1
3600,2,6,1,5,1
3601,2,6,0,4,1
3602,2,6,1,3,1
3603,2,6,0,2,1
3604,2,6,3,1,0
3605,1,6,2,0,0
3606,0,6,1,3,1
3607,0,6,0,2,1
3608,0,6,3,1,1
3609,0,6,2,0,1
3610,0,6,1,3,1
3611,0,6,0,2,1
3612,0,6,3,1,1
3613,0,6,2,0,1
3614,0,6,1,3,1
3615,0,6,0,2,1
3616,0,6,3,1,1
3617,0,6,2,0,1
3618,0,5,1,3,1
3619,0,4,0,2,1
3620,0,3,5,1,2
3621,1,2,4,0,1
3622,1,1,3,5,2
3623,2,0,2,4,1
3624,2,5,1,3,1
3625,2,4,0,2,1
3626,2,3,6,1,0
3627,1,2,6,0,1
3628,1,1,6,3,1
3629,1,0,6,2,1
3630,1,6,5,1,0
3631,0,6,4,0,1
3632,0,6,3,1,1
3633,0,6,2,0,1
3634,0,5,1,6,1
3635,0,4,0,6,1
3636,0,3,1,6,1
3637,0,2,0,6,1
3638,0,1,3,6,2
3639,1,0,2,6,2
3640,2,6,1,5,1
3641,2,6,0,4,1
3642,2,5,1,3,1
3643,2,4,0,2,1
3644,2,3,6,1,0
3645,1,2,6,0,1
3646,1,1,6,5,1
3647,1,0,6,4,1
3648,1,1,6,3,1
3649,1,0,6,2,1
3650,1,3,5,1,1
3651,1,2,4,0,1
3652,1,1,3,6,2
3653,2,0,2,6,1
3654,2,6,1,5,1
3655,2,6,0,4,1
3656,2,6,1,3,1
3657,2,6,0,2,1
3658,2,6,5,1,0
3659,1,6,4,0,0
3660,0,6,3,1,1
3661,0,6,2,0,1
3662,0,6,1,3,1
3663,0,6,0,2,1
3664,0,6,6,1,1
3665,0,6,6,0,1
3666,0,6,6,1,1
3667,0,6,6,0,1
3668,0,6,6,1,1
3669,0,6,6,0,1
3670,0,6,5,1,1
3671,0,6,4,0,1
3672,0,5,3,1,1
3673,0,4,2,0,1
3674,0,3,1,5,1
3675,0,2,0,4,1
3676,0,1,6,3,2
3677,1,0,6,2,1
3678,1,6,5,1,0
3679,0,6,4,0,1
3680,0,6,3,1,1
3681,0,6,2,0,1
3682,0,6,1,6,1
3683,0,6,0,6,1
3684,0,5,1,6,1
3685,0,4,0,6,1
3686,0,3,1,5,1
3687,0,2,0,4,1
3688,0,1,5,3,2
3689,1,0,4,2,1
3690,1,5,3,1,0
3691,0,4,2,0,1
3692,0,3,1,6,1
3693,0,2,0,6,1
3694,0,1,3,5,2
3695,1,0,2,4,2
3696,2,5,1,3,1
3697,2,4,0,2,1
3698,2,3,5,1,0
3699,1,2,4,0,1
3700,1,1,3,6,2
3701,2,0,2,6,1
3702,2,6,1,5,1
3703,2,6,0,4,1
3704,2,5,1,3,1
3705,2,4,0,2,1
3706,2,3,6,1,0
3707,1,2,6,0,1
3708,1,1,5,3,1
3709,1,0,4,2,1
3710,1,6,3,1,0
3711,0,6,2,0,1
3712,0,6,1,6,1
3713,0,6,0,6,1
3714,0,6,1,6,1
3715,0,6,0,6,1
3716,0,5,1,6,1
3717,0,4,0,6,1
3718,0,3,1,6,1
3719,0,2,0,6,1
3720,0,1,3,6,2
3721,1,0,2,6,2
3722,2,3,1,5,1
3723,2,2,0,4,1
3724,2,1,5,3,0
3725,1,0,4,2,1
3726,1,6,3,1,0
3727,0,6,2,0,1
3728,0,6,1,3,1
3729,0,6,0,2,1
3730,0,6,5,1,1
3731,0,6,4,0,1
3732,0,5,3,1,1
3733,0,4,2,0,1
3734,0,3,1,6,1
3735,0,2,0,6,1
3736,0,1,3,5,2
3737,1,0,2,4,2
3738,2,6,1,3,1
3739,2,6,0,2,1
3740,2,5,6,1,0
3741,1,4,6,0,1
3742,1,3,6,1,1
3743,1,2,6,0,1
3744,1,1,6,6,1
3745,1,0,6,6,1
3746,1,1,5,6,2
3747,2,0,4,6,1
3748,2,1,3,6,1
3749,2,0,2,6,1
3750,2,3,1,6,1
3751,2,2,0,6,1
3752,2,1,6,5,0
3753,1,0,6,4,1
3754,1,1,6,3,1
3755,1,0,6,2,1
3756,1,6,6,1,0
3757,0,6,6,0,1
3758,0,5,6,1,2
3759,1,4,6,0,1
3760,1,3,6,1,1
3761,1,2,6,0,1
3762,1,1,6,5,1
3763,1,0,6,4,1
3764,1,1,6,3,1
3765,1,0,6,2,1
3766,1,6,6,1,0
3767,0,6,6,0,1
3768,0,6,5,1,1
3769,0,6,4,0,1
3770,0,5,3,1,1
3771,0,4,2,0,1
3772,0,3,1,5,1
3773,0,2,0,4,1
3774,0,1,6,3,2
3775,1,0,6,2,1
3776,1,3,5,1,1
3777,1,2,4,0,1
3778,1,1,3,5,2
3779,2,0,2,4,1
3780,2,5,1,3,1
3781,2,4,0,2,1
3782,2,3,6,1,0
3783,1,2,6,0,1
3784,1,1,6,5,1
3785,1,0,6,4,1
3786,1,1,6,3,1
3787,1,0,6,2,1
3788,1,3,6,1,1
3789,1,2,6,0,1
3790,1,1,6,6,1
3791,1,0,6,6,1
3792,1,1,6,6,1
3793,1,0,6,6,1
3794,1,1,6,5,1
3795,1,0,6,4,1
3796,1,1,6,3,1
3797,1,0,6,2,1
3798,1,3,6,1,1
3799,1,2,6,0,1
3800,1,1,6,6,1
3801,1,0,6,6,1
3802,1,1,6,6,1
3803,1,0,6,6,1
3804,1,1,6,5,1
3805,1,0,6,4,1
3806,1,1,5,3,1
3807,1,0,4,2,1
3808,1,6,3,1,0
3809,0,6,2,0,1
3810,0,5,1,3,1
3811,0,4,0,2,1
3812,0,3,5,1,2
3813,1,2,4,0,1
3814,1,1,3,6,2
3815,2,0,2,6,1
3816,2,5,1,6,1
3817,2,4,0,6,1
3818,2,3,1,6,1
3819,2,2,0,6,1
3820,2,1,6,5,0
3821,1,0,6,4,1
3822,1,1,6,3,1
3823,1,0,6,2,1
3824,1,5,6,1,1
3825,1,4,6,0,1
3826,1,3,5,1,1
3827,1,2,4,0,1
3828,1,1,3,6,2
3829,2,0,2,6,1
3830,2,6,1,5,1
3831,2,6,0,4,1
3832,2,6,1,3,1
3833,2,6,0,2,1
3834,2,6,5,1,0
3835,1,6,4,0,0
3836,0,6,3,1,1
3837,0,6,2,0,1
3838,0,6,1,6,1
3839,0,6,0,6,1
3840,0,6,1,5,1
3841,0,6,0,4,1
3842,0,6,1,3,1
3843,0,6,0,2,1
3844,0,6,3,1,1
3845,0,6,2,0,1
3846,0,6,1,5,1
3847,0,6,0,4,1
3848,0,6,1,3,1
3849,0,6,0,2,1
3850,0,6,6,1,1
3851,0,6,6,0,1
3852,0,5,6,1,2
3853,1,4,6,0,1
3854,1,3,6,1,1
3855,1,2,6,0,1
3856,1,1,6,6,1
3857,1,0,6,6,1
3858,1,1,6,6,1
3859,1,0,6,6,1
3860,1,1,6,5,1
3861,1,0,6,4,1
3862,1,1,6,3,1
3863,1,0,6,2,1
3864,1,6,5,1,0
3865,0,6,4,0,1
3866,0,6,3,1,1
3867,0,6,2,0,1
3868,0,6,1,6,1
3869,0,6,0,6,1
3870,0,6,1,6,1
3871,0,6,0,6,1
3872,0,5,1,6,1
3873,0,4,0,6,1
3874,0,3,1,5,1
3875,0,2,0,4,1
3876,0,1,6,3,2
3877,1,0,6,2,1
3878,1,3,6,1,1
3879,1,2,6,0,1
3880,1,1,6,3,1
3881,1,0,6,2,1
3882,1,5,6,1,1
3883,1,4,6,0,1
3884,1,3,6,1,1
3885,1,2,6,0,1
3886,1,1,6,3,1
3887,1,0,6,2,1
3888,1,3,5,1,1
3889,1,2,4,0,1
3890,1,1,3,6,2
3891,2,0,2,6,1
3892,2,5,1,6,1
3893,2,4,0,6,1
3894,2,3,1,6,1
3895,2,2,0,6,1
3896,2,1,3,6,1
3897,2,0,2,6,1
3898,2,5,1,6,1
3899,2,4,0,6,1
3900,2,3,1,5,1
3901,2,2,0,4,1
3902,2,1,6,3,0
3903,1,0,6,2,1
3904,1,3,6,1,1
3905,1,2,6,0,1
3906,1,1,6,5,1
3907,1,0,6,4,1
3908,1,1,6,3,1
3909,1,0,6,2,1
3910,1,6,6,1,0
3911,0,6,6,0,1
3912,0,6,5,1,1
3913,0,6,4,0,1
3914,0,5,3,1,1
3915,0,4,2,0,1
3916,0,3,1,6,1
3917,0,2,0,6,1
3918,0,1,5,6,2
3919,1,0,4,6,2
3920,2,1,3,6,1
3921,2,0,2,6,1
3922,2,3,1,6,1
3923,2,2,0,6,1
3924,2,1,6,5,0
3925,1,0,6,4,1
3926,1,1,6,3,1
3927,1,0,6,2,1
3928,1,5,6,1,1
3929,1,4,6,0,1
3930,1,3,6,1,1
3931,1,2,6,0,1
3932,1,1,6,3,1
3933,1,0,6,2,1
3934,1,3,6,1,1
3935,1,2,6,0,1
3936,1,1,6,3,1
3937,1,0,6,2,1
3938,1,3,6,1,1
3939,1,2,6,0,1
3940,1,1,6,6,1
3941,1,0,6,6,1
3942,1,1,6,6,1
3943,1,0,6,6,1
3944,1,1,6,5,1
3945,1,0,6,4,1
3946,1,1,6,3,1
3947,1,0,6,2,1
3948,1,6,6,1,0
3949,0,6,6,0,1
3950,0,6,6,1,1
3951,0,6,6,0,1
3952,0,6,6,1,1
3953,0,6,6,0,1
3954,0,5,6,1,2
3955,1,4,6,0,1
3956,1,3,6,1,1
3957,1,2,6,0,1
3958,1,1,5,6,2
3959,2,0,4,6,1
3960,2,1,3,6,1
3961,2,0,2,6,1
3962,2,6,1,5,1
3963,2,6,0,4,1
3964,2,5,1,3,1
3965,2,4,0,2,1
3966,2,3,6,1,0
3967,1,2,6,0,1
3968,1,1,6,6,1
3969,1,0,6,6,1
3970,1,1,6,5,1
3971,1,0,6,4,1
3972,1,1,6,3,1
3973,1,0,6,2,1
3974,1,5,6,1,1
3975,1,4,6,0,1
3976,1,3,5,1,1
3977,1,2,4,0,1
3978,1,1,3,6,2
3979,2,0,2,6,1
3980,2,5,1,6,1
3981,2,4,0,6,1
3982,2,3,1,6,1
3983,2,2,0,6,1
3984,2,1,6,6,0
3985,1,0,6,6,1
3986,1,1,6,5,1
3987,1,0,6,4,1
3988,1,1,5,3,1
3989,1,0,4,2,1
3990,1,6,3,1,0
3991,0,6,2,0,1
3992,0,6,1,5,1
3993,0,6,0,4,1
3994,0,6,1,3,1
3995,0,6,0,2,1
3996,0,6,5,1,1
3997,0,6,4,0,1
3998,0,6,3,1,1
3999,0,6,2,0,1
4000,0,6,1,5,1
4001,0,6,0,4,1
4002,0,5,1,3,1
4003,0,4,0,2,1
4004,0,3,6,1,2
4005,1,2,6,0,1
4006,1,1,5,6,2
4007,2,0,4,6,1
4008,2,1,3,6,1
4009,2,0,2,6,1
4010,2,3,1,5,1
4011,2,2,0,4,1
4012,2,1,6,3,0
4013,1,0,6,2,1
4014,1,3,5,1,1
4015,1,2,4,0,1
4016,1,1,3,6,2
4017,2,0,2,6,1
4018,2,3,1,6,1
4019,2,2,0,6,1
4020,2,1,5,6,1
4021,2,0,4,6,1
4022,2,1,3,6,1
4023,2,0,2,6,1
4024,2,3,1,5,1
4025,2,2,0,4,1
4026,2,1,6,3,0
4027,1,0,6,2,1
4028,1,5,6,1,1
4029,1,4,6,0,1
4030,1,3,6,1,1
4031,1,2,6,0,1
4032,1,1,6,6,1
4033,1,0,6,6,1
4034,1,1,5,6,2
4035,2,0,4,6,1
4036,2,1,3,6,1
4037,2,0,2,6,1
4038,2,3,1,6,1
4039,2,2,0,6,1
4040,2,1,6,5,0
4041,1,0,6,4,1
4042,1,1,6,3,1
4043,1,0,6,2,1
4044,1,5,6,1,1
4045,1,4,6,0,1
4046,1,3,5,1,1
4047,1,2,4,0,1
4048,1,1,3,6,2
4049,2,0,2,6,1
4050,2,3,1,5,1
4051,2,2,0,4,1
4052,2,1,6,3,0
4053,1,0,6,2,1
4054,1,3,6,1,1
4055,1,2,6,0,1
4056,1,1,6,3,1
4057,1,0,6,2,1
4058,1,3,5,1,1
4059,1,2,4,0,1
4060,1,1,3,5,2
4061,2,0,2,4,1
4062,2,5,1,3,1
4063,2,4,0,2,1
4064,2,3,6,1,0
4065,1,2,6,0,1
4066,1,1,5,6,2
4067,2,0,4,6,1
4068,2,1,3,6,1
4069,2,0,2,6,1
4070,2,5,1,6,1
4071,2,4,0,6,1
4072,2,3,1,6,1
4073,2,2,0,6,1
4074,2,1,3,6,1
4075,2,0,2,6,1
4076,2,3,1,6,1
4077,2,2,0,6,1
4078,2,1,3,5,1
4079,2,0,2,4,1
4080,2,6,1,3,1
4081,2,6,0,2,1
4082,2,6,3,1,0
4083,1,6,2,0,0
4084,0,6,1,6,1
4085,0,6,0,6,1
4086,0,6,1,5,1
4087,0,6,0,4,1
4088,0,6,1,3,1
4089,0,6,0,2,1
4090,0,5,6,1,2
4091,1,4,6,0,1
4092,1,3,5,1,1
4093,1,2,4,0,1
4094,1,1,3,5,2
4095,2,0,2,4,1
4096,2,5,1,3,1
4097,2,4,0,2,1
4098,2,3,6,1,0
4099,1,2,6,0,1
4100,1,1,5,3,1
4101,1,0,4,2,1
4102,1,5,3,1,0
4103,0,4,2,0,1
4104,0,3,1,6,1
4105,0,2,0,6,1
4106,0,1,3,5,2
4107,1,0,2,4,2
4108,2,5,1,3,1
4109,2,4,0,2,1
4110,2,3,6,1,0
4111,1,2,6,0,1
4112,1,1,6,5,1
4113,1,0,6,4,1
4114,1,1,6,3,1
4115,1,0,6,2,1
4116,1,5,6,1,1
4117,1,4,6,0,1
4118,1,3,5,1,1
4119,1,2,4,0,1
4120,1,1,3,6,2
4121,2,0,2,6,1
4122,2,3,1,6,1
4123,2,2,0,6,1
4124,2,1,3,6,1
4125,2,0,2,6,1
4126,2,5,1,6,1
4127,2,4,0,6,1
4128,2,3,1,5,1
4129,2,2,0,4,1
4130,2,1,6,3,0
4131,1,0,6,2,1
4132,1,3,5,1,1
4133,1,2,4,0,1
4134,1,1,3,5,2
4135,2,0,2,4,1
4136,2,6,1,3,1
4137,2,6,0,2,1
4138,2,6,5,1,0
4139,1,6,4,0,0
4140,0,5,3,1,1
4141,0,4,2,0,1
4142,0,3,1,6,1
4143,0,2,0,6,1
4144,0,1,3,6,2
4145,1,0,2,6,2
4146,2,3,1,5,1
4147,2,2,0,4,1
4148,2,1,5,3,0
4149,1,0,4,2,1
4150,1,6,3,1,0
4151,0,6,2,0,1
4152,0,6,1,5,1
4153,0,6,0,4,1
4154,0,6,1,3,1
4155,0,6,0,2,1
4156,0,6,5,1,1
4157,0,6,4,0,1
4158,0,6,3,1,1
4159,0,6,2,0,1
4160,0,6,1,3,1
4161,0,6,0,2,1
4162,0,6,5,1,1
4163,0,6,4,0,1
4164,0,5,3,1,1
4165,0,4,2,0,1
4166,0,3,1,6,1
4167,0,2,0,6,1
4168,0,1,6,5,2
4169,1,0,6,4,1
4170,1,1,5,3,1
4171,1,0,4,2,1
4172,1,6,3,1,0
4173,0,6,2,0,1
4174,0,6,1,5,1
4175,0,6,0,4,1
4176,0,6,1,3,1
4177,0,6,0,2,1
4178,0,5,6,1,2
4179,1,4,6,0,1
4180,1,3,6,1,1
4181,1,2,6,0,1
4182,1,1,6,3,1
4183,1,0,6,2,1
4184,1,3,6,1,1
4185,1,2,6,0,1
4186,1,1,6,6,1
4187,1,0,6,6,1
4188,1,1,6,5,1
4189,1,0,6,4,1
4190,1,1,6,3,1
4191,1,0,6,2,1
4192,1,3,6,1,1
4193,1,2,6,0,1
4194,1,1,6,5,1
4195,1,0,6,4,1
4196,1,1,6,3,1
4197,1,0,6,2,1
4198,1,6,6,1,0
4199,0,6,6,0,1
4200,0,6,6,1,1
4201,0,6,6,0,1
4202,0,5,6,1,2
4203,1,4,6,0,1
4204,1,3,6,1,1
4205,1,2,6,0,1
4206,1,1,6,5,1
4207,1,0,6,4,1
4208,1,1,6,3,1
4209,1,0,6,2,1
4210,1,3,6,1,1
4211,1,2,6,0,1
4212,1,1,6,3,1
4213,1,0,6,2,1
4214,1,3,6,1,1
4215,1,2,6,0,1
4216,1,1,6,5,1
4217,1,0,6,4,1
4218,1,1,6,3,1
4219,1,0,6,2,1
4220,1,3,6,1,1
4221,1,2,6,0,1
4222,1,1,6,3,1
4223,1,0,6,2,1
4224,1,3,6,1,1
4225,1,2,6,0,1
4226,1,1,5,3,1
4227,1,0,4,2,1
4228,1,5,3,1,0
4229,0,4,2,0,1
4230,0,3,1,6,1
4231,0,2,0,6,1
4232,0,1,5,6,2
4233,1,0,4,6,2
4234,2,1,3,5,1
4235,2,0,2,4,1
4236,2,5,1,3,1
4237,2,4,0,2,1
4238,2,3,6,1,0
4239,1,2,6,0,1
4240,1,1,6,6,1
4241,1,0,6,6,1
4242,1,1,6,6,1
4243,1,0,6,6,1
4244,1,1,5,6,2
4245,2,0,4,6,1
4246,2,1,3,6,1
4247,2,0,2,6,1
4248,2,3,1,6,1
4249,2,2,0,6,1
4250,2,1,6,5,0
4251,1,0,6,4,1
4252,1,1,6,3,1
4253,1,0,6,2,1
4254,1,3,6,1,1
4255,1,2,6,0,1
4256,1,1,6,5,1
4257,1,0,6,4,1
4258,1,1,6,3,1
4259,1,0,6,2,1
4260,1,6,5,1,0
4261,0,6,4,0,1
4262,0,6,3,1,1
4263,0,6,2,0,1
4264,0,5,1,6,1
4265,0,4,0,6,1
4266,0,3,1,6,1
4267,0,2,0,6,1
4268,0,1,5,6,2
4269,1,0,4,6,2
4270,2,1,3,6,1
4271,2,0,2,6,1
4272,2,5,1,6,1
4273,2,4,0,6,1
4274,2,3,1,5,1
4275,2,2,0,4,1
4276,2,1,6,3,0
4277,1,0,6,2,1
4278,1,5,6,1,1
4279,1,4,6,0,1
4280,1,3,6,1,1
4281,1,2,6,0,1
4282,1,1,6,6,1
4283,1,0,6,6,1
4284,1,1,6,5,1
4285,1,0,6,4,1
4286,1,1,6,3,1
4287,1,0,6,2,1
4288,1,3,6,1,1
4289,1,2,6,0,1
4290,1,1,6,3,1
4291,1,0,6,2,1
4292,1,6,6,1,0
4293,0,6,6,0,1
4294,0,5,6,1,2
4295,1,4,6,0,1
4296,1,3,6,1,1
4297,1,2,6,0,1
4298,1,1,5,6,2
4299,2,0,4,6,1
4300,2,1,3,6,1
4301,2,0,2,6,1
4302,2,5,1,6,1
4303,2,4,0,6,1
4304,2,3,1,5,1
4305,2,2,0,4,1
4306,2,1,6,3,0
4307,1,0,6,2,1
4308,1,3,5,1,1
4309,1,2,4,0,1
4310,1,1,3,6,2
4311,2,0,2,6,1
4312,2,3,1,5,1
4313,2,2,0,4,1
4314,2,1,6,3,0
4315,1,0,6,2,1
4316,1,3,6,1,1
4317,1,2,6,0,1
4318,1,1,6,5,1
4319,1,0,6,4,1
4320,1,1,5,3,1
4321,1,0,4,2,1
4322,1,6,3,1,0
4323,0,6,2,0,1
4324,0,6,1,3,1
4325,0,6,0,2,1
4326,0,5,3,1,1
4327,0,4,2,0,1
4328,0,3,1,6,1
4329,0,2,0,6,1
4330,0,1,3,5,2
4331,1,0,2,4,2
4332,2,6,1,3,1
4333,2,6,0,2,1
4334,2,6,3,1,0
4335,1,6,2,0,0
4336,0,6,1,3,1
4337,0,6,0,2,1
4338,0,6,3,1,1
4339,0,6,2,0,1
4340,0,5,1,3,1
4341,0,4,0,2,1
4342,0,3,6,1,2
4343,1,2,6,0,1
4344,1,1,6,3,1
4345,1,0,6,2,1
4346,1,6,6,1,0
4347,0,6,6,0,1
4348,0,6,5,1,1
4349,0,6,4,0,1
4350,0,6,3,1,1
4351,0,6,2,0,1
4352,0,5,1,3,1
4353,0,4,0,2,1
4354,0,3,5,1,2
4355,1,2,4,0,1
4356,1,1,3,6,2
4357,2,0,2,6,1
4358,2,6,1,6,1
4359,2,6,0,6,1
4360,2,6,1,6,1
4361,2,6,0,6,1
4362,2,6,1,6,1
4363,2,6,0,6,1
4364,2,6,1,5,1
4365,2,6,0,4,1
4366,2,6,1,3,1
4367,2,6,0,2,1
4368,2,6,5,1,0
4369,1,6,4,0,0
4370,0,6,3,1,1
4371,0,6,2,0,1
4372,0,6,1,3,1
4373,0,6,0,2,1
4374,0,6,3,1,1
4375,0,6,2,0,1
4376,0,6,1,5,1
4377,0,6,0,4,1
4378,0,5,1,3,1
4379,0,4,0,2,1
