,0,1,2,3,4
16728,2,2,0,7,1
16729,2,1,3,7,1
16730,2,0,2,6,1
16731,2,3,1,5,1
16732,2,2,0,4,1
16733,2,1,5,3,0
16734,1,0,4,2,1
16735,1,7,3,1,0
16736,0,7,2,0,1
16737,0,7,1,5,1
16738,0,7,0,4,1
16739,0,7,1,3,1
16740,0,7,0,2,1
16741,0,7,7,1,1
16742,0,7,6,0,1
16743,0,7,5,1,1
16744,0,6,4,0,1
16745,0,5,3,1,1
16746,0,4,2,0,1
16747,0,3,1,7,1
16748,0,2,0,7,2
16749,1,1,3,7,2
16750,2,0,2,7,1
16751,2,3,1,7,1
16752,2,2,0,6,1
16753,2,1,7,5,0
16754,1,0,6,4,1
16755,1,1,5,3,1
16756,1,0,4,2,1
16757,1,7,3,1,0
16758,0,7,2,0,1
16759,0,7,1,3,1
16760,0,7,0,2,1
16761,0,7,3,1,1
16762,0,6,2,0,1
16763,0,5,1,3,1
16764,0,4,0,2,1
16765,0,3,5,1,2
16766,1,2,4,0,1
16767,1,1,3,7,2
16768,2,0,2,7,1
16769,2,5,1,7,1
16770,2,4,0,6,1
16771,2,3,1,5,1
16772,2,2,0,4,1
16773,2,1,7,3,0
16774,1,0,7,2,1
16775,1,7,7,1,0
16776,0,7,7,0,1
16777,0,7,7,1,1
16778,0,6,7,0,2
16779,1,5,7,1,1
16780,1,4,7,0,1
16781,1,3,7,1,1
16782,1,2,7,0,1
16783,1,1,7,3,1
16784,1,0,7,2,1
16785,1,7,7,1,0
16786,0,7,7,0,1
16787,0,7,7,1,1
16788,0,7,6,0,1
16789,0,7,5,1,1
16790,0,7,4,0,1
16791,0,7,3,1,1
16792,0,7,2,0,1
16793,0,7,1,5,1
16794,0,6,0,4,1
16795,0,5,1,3,1
16796,0,4,0,2,1
16797,0,3,7,1,2
16798,1,2,7,0,1
16799,1,1,7,3,1
16800,1,0,7,2,1
16801,1,3,7,1,1
16802,1,2,6,0,1
16803,1,1,5,7,2
16804,2,0,4,6,1
16805,2,1,3,5,1
16806,2,0,2,4,1
16807,2,5,1,3,1
16808,2,4,0,2,0
16809,1,3,7,1,1
16810,1,2,6,0,1
16811,1,1,5,3,1
16812,1,0,4,2,1
16813,1,7,3,1,0
16814,0,7,2,0,1
16815,0,7,1,3,1
16816,0,7,0,2,1
16817,0,7,5,1,1
16818,0,7,4,0,1
16819,0,7,3,1,1
16820,0,6,2,0,1
16821,0,5,1,7,1
16822,0,4,0,7,2
16823,1,3,1,7,2
16824,2,2,0,7,1
16825,2,1,3,7,1
16826,2,0,2,7,1
16827,2,3,1,7,1
16828,2,2,0,6,1
16829,2,1,7,5,0
16830,1,0,7,4,1
16831,1,1,7,3,1
16832,1,0,6,2,1
16833,1,7,5,1,0
16834,0,6,4,0,1
16835,0,5,3,1,1
16836,0,4,2,0,1
16837,0,3,1,5,1
16838,0,2,0,4,2
16839,1,1,7,3,1
16840,1,0,6,2,1
16841,1,7,5,1,0
16842,0,7,4,0,1
16843,0,7,3,1,1
16844,0,7,2,0,1
16845,0,7,1,5,1
16846,0,7,0,4,1
16847,0,7,1,3,1
16848,0,7,0,2,1
16849,0,7,3,1,1
16850,0,7,2,0,1
16851,0,7,1,3,1
16852,0,7,0,2,1
16853,0,7,7,1,1
16854,0,6,7,0,2
16855,1,5,7,1,1
16856,1,4,6,0,1
16857,1,3,5,1,1
16858,1,2,4,0,1
16859,1,1,3,7,2
16860,2,0,2,7,1
16861,2,5,1,7,1
16862,2,4,0,7,1
16863,2,3,1,7,1
16864,2,2,0,6,1
16865,2,1,7,5,0
16866,1,0,6,4,1
16867,1,1,5,3,1
16868,1,0,4,2,1
16869,1,7,3,1,0
16870,0,7,2,0,1
16871,0,7,1,7,1
16872,0,6,0,7,2
16873,1,5,1,7,2
16874,2,4,0,7,1
16875,2,3,1,7,1
16876,2,2,0,6,1
16877,2,1,7,5,0
16878,1,0,6,4,1
16879,1,1,5,3,1
16880,1,0,4,2,1
16881,1,7,3,1,0
16882,0,7,2,0,1
16883,0,7,1,7,1
16884,0,7,0,6,1
16885,0,7,1,5,1
16886,0,7,0,4,1
16887,0,7,1,3,1
16888,0,6,0,2,1
16889,0,5,7,1,2
16890,1,4,7,0,1
16891,1,3,7,1,1
16892,1,2,7,0,1
16893,1,1,7,3,1
16894,1,0,7,2,1
16895,1,3,7,1,1
16896,1,2,6,0,1
16897,1,1,5,3,1
16898,1,0,4,2,1
16899,1,7,3,1,0
16900,0,6,2,0,1
16901,0,5,1,3,1
16902,0,4,0,2,1
16903,0,3,7,1,2
16904,1,2,7,0,1
16905,1,1,7,5,1
16906,1,0,7,4,1
16907,1,1,7,3,1
16908,1,0,7,2,1
16909,1,3,7,1,1
16910,1,2,7,0,1
16911,1,1,7,7,1
16912,1,0,7,7,1
16913,1,1,7,7,1
16914,1,0,7,6,1
16915,1,1,7,5,1
16916,1,0,7,4,1
16917,1,1,7,3,1
16918,1,0,7,2,1
16919,1,7,7,1,0
16920,0,6,7,0,2
16921,1,5,7,1,1
16922,1,4,7,0,1
16923,1,3,7,1,1
16924,1,2,7,0,1
16925,1,1,7,3,1
16926,1,0,6,2,1
16927,1,3,5,1,1
16928,1,2,4,0,1
16929,1,1,3,7,2
16930,2,0,2,7,1
16931,2,3,1,7,1
16932,2,2,0,7,1
16933,2,1,3,7,1
16934,2,0,2,6,1
16935,2,7,1,5,1
16936,2,7,0,4,0
16937,1,7,1,3,0
16938,0,6,0,2,1
16939,0,5,3,1,1
16940,0,4,2,0,1
16941,0,3,1,7,1
16942,0,2,0,7,2
16943,1,1,7,7,1
16944,1,0,7,6,1
16945,1,1,7,5,1
16946,1,0,6,4,1
16947,1,1,5,3,1
16948,1,0,4,2,1
16949,1,5,3,1,0
16950,0,4,2,0,1
16951,0,3,1,5,1
16952,0,2,0,4,2
16953,1,1,5,3,1
16954,1,0,4,2,1
16955,1,5,3,1,0
16956,0,4,2,0,1
16957,0,3,1,5,1
16958,0,2,0,4,2
16959,1,1,7,3,1
16960,1,0,7,2,1
16961,1,3,7,1,1
16962,1,2,7,0,1
16963,1,1,7,7,1
16964,1,0,7,6,1
16965,1,1,7,5,1
16966,1,0,6,4,1
16967,1,1,5,3,1
16968,1,0,4,2,1
16969,1,7,3,1,0
16970,0,7,2,0,1
16971,0,7,1,7,1
16972,0,6,0,7,2
16973,1,5,1,7,2
16974,2,4,0,7,1
16975,2,3,1,7,1
16976,2,2,0,7,1
16977,2,1,5,7,1
16978,2,0,4,7,1
16979,2,1,3,7,1
16980,2,0,2,7,1
16981,2,5,1,7,1
16982,2,4,0,7,1
16983,2,3,1,7,1
16984,2,2,0,7,1
16985,2,1,3,7,1
16986,2,0,2,7,1
16987,2,3,1,7,1
16988,2,2,0,7,1
16989,2,1,3,7,1
16990,2,0,2,7,1
16991,2,7,1,7,1
16992,2,7,0,6,0
16993,1,7,1,5,0
16994,0,7,0,4,1
16995,0,7,1,3,1
16996,0,7,0,2,1
16997,0,7,5,1,1
16998,0,7,4,0,1
16999,0,7,3,1,1
17000,0,7,2,0,1
17001,0,7,1,3,1
17002,0,7,0,2,1
17003,0,7,3,1,1
17004,0,7,2,0,1
17005,0,7,1,3,1
17006,0,7,0,2,1
17007,0,7,5,1,1
17008,0,7,4,0,1
17009,0,7,3,1,1
17010,0,6,2,0,1
17011,0,5,1,3,1
17012,0,4,0,2,1
17013,0,3,7,1,2
17014,1,2,7,0,1
17015,1,1,7,3,1
17016,1,0,6,2,1
17017,1,7,5,1,0
17018,0,7,4,0,1
17019,0,7,3,1,1
17020,0,7,2,0,1
17021,0,7,1,7,1
17022,0,7,0,6,1
17023,0,7,1,5,1
17024,0,6,0,4,1
17025,0,5,1,3,1
17026,0,4,0,2,1
17027,0,3,7,1,2
17028,1,2,7,0,1
17029,1,1,7,5,1
17030,1,0,7,4,1
17031,1,1,7,3,1
17032,1,0,6,2,1
17033,1,7,5,1,0
17034,0,7,4,0,1
17035,0,7,3,1,1
17036,0,6,2,0,1
17037,0,5,1,3,1
17038,0,4,0,2,1
17039,0,3,7,1,2
17040,1,2,6,0,1
17041,1,1,5,7,2
17042,2,0,4,7,1
17043,2,1,3,7,1
17044,2,0,2,7,1
17045,2,7,1,7,1
17046,2,6,0,7,1
17047,2,5,1,7,1
17048,2,4,0,6,1
17049,2,3,1,5,1
17050,2,2,0,4,1
17051,2,1,5,3,0
17052,1,0,4,2,1
17053,1,7,3,1,0
17054,0,7,2,0,1
17055,0,7,1,3,1
17056,0,7,0,2,1
17057,0,7,5,1,1
17058,0,7,4,0,1
17059,0,7,3,1,1
17060,0,7,2,0,1
17061,0,7,1,7,1
17062,0,6,0,7,2
17063,1,5,1,7,2
17064,2,4,0,7,1
17065,2,3,1,7,1
17066,2,2,0,7,1
17067,2,1,3,7,1
17068,2,0,2,6,1
17069,2,7,1,5,1
17070,2,7,0,4,0
17071,1,7,1,3,0
17072,0,6,0,2,1
17073,0,5,3,1,1
17074,0,4,2,0,1
17075,0,3,1,5,1
17076,0,2,0,4,2
17077,1,1,7,3,1
17078,1,0,6,2,1
17079,1,3,5,1,1
17080,1,2,4,0,1
17081,1,1,3,7,2
17082,2,0,2,7,1
17083,2,3,1,7,1
17084,2,2,0,7,1
17085,2,1,5,7,1
17086,2,0,4,6,1
17087,2,1,3,5,1
17088,2,0,2,4,1
17089,2,7,1,3,1
17090,2,7,0,2,0
17091,1,7,7,1,0
17092,0,7,6,0,1
17093,0,7,5,1,1
17094,0,7,4,0,1
17095,0,7,3,1,1
17096,0,7,2,0,1
17097,0,7,1,5,1
17098,0,6,0,4,1
17099,0,5,1,3,1
17100,0,4,0,2,1
17101,0,3,7,1,2
17102,1,2,6,0,1
17103,1,1,5,3,1
17104,1,0,4,2,1
17105,1,7,3,1,0
17106,0,7,2,0,1
17107,0,7,1,5,1
17108,0,6,0,4,1
17109,0,5,1,3,1
17110,0,4,0,2,1
17111,0,3,5,1,2
17112,1,2,4,0,1
17113,1,1,3,5,2
17114,2,0,2,4,1
17115,2,5,1,3,1
17116,2,4,0,2,0
17117,1,3,7,1,1
17118,1,2,6,0,1
17119,1,1,5,7,2
17120,2,0,4,6,1
17121,2,1,3,5,1
17122,2,0,2,4,1
17123,2,7,1,3,1
17124,2,7,0,2,0
17125,1,7,7,1,0
17126,0,6,7,0,2
17127,1,5,7,1,1
17128,1,4,7,0,1
17129,1,3,7,1,1
17130,1,2,7,0,1
17131,1,1,7,3,1
17132,1,0,7,2,1
17133,1,3,7,1,1
17134,1,2,6,0,1
17135,1,1,5,7,2
17136,2,0,4,7,1
17137,2,1,3,7,1
17138,2,0,2,6,1
17139,2,3,1,5,1
17140,2,2,0,4,1
17141,2,1,7,3,0
17142,1,0,7,2,1
17143,1,3,7,1,1
17144,1,2,7,0,1
17145,1,1,7,3,1
17146,1,0,7,2,1
17147,1,5,7,1,1
17148,1,4,6,0,1
17149,1,3,5,1,1
17150,1,2,4,0,1
17151,1,1,3,7,2
17152,2,0,2,7,1
17153,2,7,1,7,1
17154,2,7,0,7,0
17155,1,7,1,7,0
17156,0,7,0,6,1
17157,0,7,1,5,1
17158,0,7,0,4,1
17159,0,7,1,3,1
17160,0,7,0,2,1
17161,0,7,7,1,1
17162,0,7,6,0,1
17163,0,7,5,1,1
17164,0,7,4,0,1
17165,0,7,3,1,1
17166,0,7,2,0,1
17167,0,7,1,7,1
17168,0,6,0,7,2
17169,1,5,1,7,2
17170,2,4,0,6,1
17171,2,3,1,5,1
17172,2,2,0,4,1
17173,2,1,7,3,0
17174,1,0,7,2,1
17175,1,3,7,1,1
17176,1,2,6,0,1
17177,1,1,5,7,2
17178,2,0,4,7,1
17179,2,1,3,7,1
17180,2,0,2,7,1
17181,2,5,1,7,1
17182,2,4,0,7,1
17183,2,3,1,7,1
17184,2,2,0,7,1
17185,2,1,5,7,1
17186,2,0,4,7,1
17187,2,1,3,7,1
17188,2,0,2,6,1
17189,2,7,1,5,1
17190,2,7,0,4,0
17191,1,7,1,3,0
17192,0,7,0,2,1
17193,0,7,3,1,1
17194,0,7,2,0,1
17195,0,7,1,3,1
17196,0,7,0,2,1
17197,0,7,7,1,1
17198,0,7,6,0,1
17199,0,7,5,1,1
17200,0,7,4,0,1
17201,0,7,3,1,1
17202,0,7,2,0,1
17203,0,7,1,7,1
17204,0,6,0,7,2
17205,1,5,1,7,2
17206,2,4,0,6,1
17207,2,3,1,5,1
17208,2,2,0,4,1
17209,2,1,7,3,0
17210,1,0,6,2,1
17211,1,3,5,1,1
17212,1,2,4,0,1
17213,1,1,3,7,2
17214,2,0,2,7,1
17215,2,3,1,7,1
17216,2,2,0,7,1
17217,2,1,3,7,1
17218,2,0,2,6,1
17219,2,3,1,5,1
17220,2,2,0,4,1
17221,2,1,7,3,0
17222,1,0,6,2,1
17223,1,7,5,1,0
17224,0,6,4,0,1
17225,0,5,3,1,1
17226,0,4,2,0,1
17227,0,3,1,5,1
17228,0,2,0,4,2
17229,1,1,5,3,1
17230,1,0,4,2,1
17231,1,7,3,1,0
17232,0,7,2,0,1
17233,0,7,1,7,1
17234,0,6,0,7,2
17235,1,5,1,7,2
17236,2,4,0,7,1
17237,2,3,1,7,1
17238,2,2,0,7,1
17239,2,1,3,7,1
17240,2,0,2,7,1
17241,2,7,1,7,1
17242,2,7,0,7,0
17243,1,7,1,7,0
17244,0,7,0,7,1
17245,0,7,1,7,1
17246,0,7,0,6,1
17247,0,7,1,5,1
17248,0,7,0,4,1
17249,0,7,1,3,1
17250,0,6,0,2,1
17251,0,5,3,1,1
17252,0,4,2,0,1
17253,0,3,1,5,1
17254,0,2,0,4,2
17255,1,1,5,3,1
17256,1,0,4,2,1
17257,1,7,3,1,0
17258,0,6,2,0,1
17259,0,5,1,3,1
17260,0,4,0,2,1
17261,0,3,7,1,2
17262,1,2,7,0,1
17263,1,1,7,3,1
17264,1,0,6,2,1
17265,1,3,5,1,1
17266,1,2,4,0,1
17267,1,1,3,7,2
17268,2,0,2,6,1
17269,2,7,1,5,1
17270,2,7,0,4,0
17271,1,7,1,3,0
17272,0,7,0,2,1
17273,0,7,7,1,1
17274,0,7,7,0,1
17275,0,7,7,1,1
17276,0,6,7,0,2
17277,1,5,7,1,1
17278,1,4,6,0,1
17279,1,3,5,1,1
17280,1,2,4,0,1
17281,1,1,3,7,2
17282,2,0,2,7,1
17283,2,7,1,7,1
17284,2,7,0,7,0
17285,1,7,1,7,0
17286,0,7,0,6,1
17287,0,7,1,5,1
17288,0,7,0,4,1
17289,0,7,1,3,1
17290,0,7,0,2,1
17291,0,7,3,1,1
17292,0,7,2,0,1
17293,0,7,1,7,1
17294,0,7,0,6,1
17295,0,7,1,5,1
17296,0,6,0,4,1
17297,0,5,1,3,1
17298,0,4,0,2,1
17299,0,3,7,1,2
17300,1,2,7,0,1
17301,1,1,7,3,1
17302,1,0,7,2,1
17303,1,3,7,1,1
17304,1,2,6,0,1
17305,1,1,5,7,2
17306,2,0,4,7,1
17307,2,1,3,7,1
17308,2,0,2,6,1
17309,2,7,1,5,1
17310,2,7,0,4,0
17311,1,7,1,3,0
17312,0,6,0,2,1
17313,0,5,3,1,1
17314,0,4,2,0,1
17315,0,3,1,7,1
17316,0,2,0,7,2
17317,1,1,3,7,2
17318,2,0,2,7,1
17319,2,3,1,7,1
17320,2,2,0,7,1
17321,2,1,3,7,1
17322,2,0,2,7,1
17323,2,7,1,7,1
17324,2,7,0,6,0
17325,1,7,1,5,0
17326,0,6,0,4,1
17327,0,5,1,3,1
17328,0,4,0,2,1
17329,0,3,7,1,2
17330,1,2,7,0,1
17331,1,1,7,3,1
17332,1,0,7,2,1
17333,1,3,7,1,1
17334,1,2,7,0,1
17335,1,1,7,3,1
17336,1,0,6,2,1
17337,1,3,5,1,1
17338,1,2,4,0,1
17339,1,1,3,5,2
17340,2,0,2,4,1
17341,2,7,1,3,1
17342,2,6,0,2,0
17343,1,5,7,1,1
17344,1,4,7,0,1
17345,1,3,7,1,1
17346,1,2,6,0,1
17347,1,1,5,3,1
17348,1,0,4,2,1
17349,1,7,3,1,0
17350,0,7,2,0,1
17351,0,7,1,5,1
17352,0,7,0,4,1
17353,0,7,1,3,1
17354,0,7,0,2,1
17355,0,7,5,1,1
17356,0,6,4,0,1
17357,0,5,3,1,1
17358,0,4,2,0,1
17359,0,3,1,5,1
17360,0,2,0,4,2
17361,1,1,5,3,1
17362,1,0,4,2,1
17363,1,7,3,1,0
17364,0,7,2,0,1
17365,0,7,1,3,1
17366,0,7,0,2,1
17367,0,7,7,1,1
17368,0,6,7,0,2
17369,1,5,7,1,1
17370,1,4,7,0,1
17371,1,3,7,1,1
17372,1,2,7,0,1
17373,1,1,7,3,1
17374,1,0,7,2,1
17375,1,5,7,1,1
17376,1,4,7,0,1
17377,1,3,7,1,1
17378,1,2,7,0,1
17379,1,1,7,3,1
17380,1,0,6,2,1
17381,1,7,5,1,0
17382,0,7,4,0,1
17383,0,7,3,1,1
17384,0,7,2,0,1
17385,0,7,1,3,1
17386,0,7,0,2,1
17387,0,7,3,1,1
17388,0,7,2,0,1
17389,0,7,1,5,1
17390,0,7,0,4,1
17391,0,7,1,3,1
17392,0,6,0,2,1
17393,0,5,7,1,2
17394,1,4,6,0,1
17395,1,3,5,1,1
17396,1,2,4,0,1
17397,1,1,3,7,2
17398,2,0,2,7,1
17399,2,7,1,7,1
17400,2,6,0,7,1
17401,2,5,1,7,1
17402,2,4,0,7,1
17403,2,3,1,7,1
17404,2,2,0,7,1
17405,2,1,3,7,1
17406,2,0,2,7,1
17407,2,3,1,7,1
17408,2,2,0,7,1
17409,2,1,3,7,1
17410,2,0,2,6,1
17411,2,7,1,5,1
17412,2,6,0,4,0
17413,1,5,1,3,0
17414,0,4,0,2,1
17415,0,3,7,1,2
17416,1,2,7,0,1
17417,1,1,7,7,1
17418,1,0,7,6,1
17419,1,1,7,5,1
17420,1,0,7,4,1
17421,1,1,7,3,1
17422,1,0,6,2,1
17423,1,3,5,1,1
17424,1,2,4,0,1
17425,1,1,3,7,2
17426,2,0,2,7,1
17427,2,5,1,7,1
17428,2,4,0,7,1
17429,2,3,1,7,1
17430,2,2,0,7,1
17431,2,1,7,7,0
17432,1,0,6,7,2
17433,2,1,5,7,1
17434,2,0,4,6,1
17435,2,1,3,5,1
17436,2,0,2,4,1
17437,2,7,1,3,1
17438,2,7,0,2,0
17439,1,7,3,1,0
17440,0,7,2,0,1
17441,0,7,1,3,1
17442,0,6,0,2,1
17443,0,5,3,1,1
17444,0,4,2,0,1
17445,0,3,1,7,1
17446,0,2,0,7,2
17447,1,1,7,7,1
17448,1,0,7,7,1
17449,1,1,7,7,1
17450,1,0,7,6,1
17451,1,1,7,5,1
17452,1,0,7,4,1
17453,1,1,7,3,1
17454,1,0,7,2,1
17455,1,3,7,1,1
17456,1,2,6,0,1
17457,1,1,5,3,1
17458,1,0,4,2,1
17459,1,7,3,1,0
17460,0,7,2,0,1
17461,0,7,1,3,1
17462,0,7,0,2,1
17463,0,7,3,1,1
17464,0,7,2,0,1
17465,0,7,1,3,1
17466,0,7,0,2,1
17467,0,7,5,1,1
17468,0,6,4,0,1
17469,0,5,3,1,1
17470,0,4,2,0,1
17471,0,3,1,5,1
17472,0,2,0,4,2
17473,1,1,5,3,1
17474,1,0,4,2,1
17475,1,7,3,1,0
17476,0,7,2,0,1
17477,0,7,1,7,1
17478,0,6,0,7,2
17479,1,5,1,7,2
17480,2,4,0,7,1
17481,2,3,1,7,1
17482,2,2,0,7,1
17483,2,1,3,7,1
17484,2,0,2,6,1
17485,2,3,1,5,1
17486,2,2,0,4,1
17487,2,1,5,3,0
17488,1,0,4,2,1
17489,1,7,3,1,0
17490,0,7,2,0,1
17491,0,7,1,5,1
17492,0,6,0,4,1
17493,0,5,1,3,1
17494,0,4,0,2,1
17495,0,3,5,1,2
17496,1,2,4,0,1
17497,1,1,3,7,2
17498,2,0,2,7,1
17499,2,3,1,7,1
17500,2,2,0,6,1
17501,2,1,7,5,0
17502,1,0,7,4,1
17503,1,1,7,3,1
17504,1,0,7,2,1
17505,1,3,7,1,1
17506,1,2,7,0,1
17507,1,1,7,3,1
17508,1,0,7,2,1
17509,1,3,7,1,1
17510,1,2,7,0,1
17511,1,1,7,3,1
17512,1,0,7,2,1
17513,1,3,7,1,1
17514,1,2,7,0,1
17515,1,1,7,3,1
17516,1,0,7,2,1
17517,1,3,7,1,1
17518,1,2,7,0,1
17519,1,1,7,3,1
17520,1,0,7,2,1
17521,1,7,7,1,0
17522,0,7,6,0,1
17523,0,7,5,1,1
17524,0,7,4,0,1
17525,0,7,3,1,1
17526,0,6,2,0,1
17527,0,5,1,3,1
17528,0,4,0,2,1
17529,0,3,5,1,2
17530,1,2,4,0,1
17531,1,1,3,7,2
17532,2,0,2,7,1
17533,2,7,1,7,1
17534,2,7,0,7,0
17535,1,7,1,7,0
17536,0,7,0,7,1
17537,0,7,1,7,1
17538,0,7,0,6,1
17539,0,7,1,5,1
17540,0,7,0,4,1
17541,0,7,1,3,1
17542,0,6,0,2,1
17543,0,5,3,1,1
17544,0,4,2,0,1
17545,0,3,1,7,1
17546,0,2,0,6,2
17547,1,1,3,5,2
17548,2,0,2,4,1
17549,2,5,1,3,1
17550,2,4,0,2,0
17551,1,3,7,1,1
17552,1,2,6,0,1
17553,1,1,5,7,2
17554,2,0,4,6,1
17555,2,1,3,5,1
17556,2,0,2,4,1
17557,2,7,1,3,1
17558,2,7,0,2,0
17559,1,7,7,1,0
17560,0,7,6,0,1
17561,0,7,5,1,1
17562,0,7,4,0,1
17563,0,7,3,1,1
17564,0,7,2,0,1
17565,0,7,1,7,1
17566,0,7,0,6,1
17567,0,7,1,5,1
17568,0,6,0,4,1
17569,0,5,1,3,1
17570,0,4,0,2,1
17571,0,3,7,1,2
17572,1,2,7,0,1
17573,1,1,7,3,1
17574,1,0,7,2,1
17575,1,3,7,1,1
17576,1,2,7,0,1
17577,1,1,7,3,1
17578,1,0,6,2,1
17579,1,7,5,1,0
17580,0,6,4,0,1
17581,0,5,3,1,1
17582,0,4,2,0,1
17583,0,3,1,7,1
17584,0,2,0,7,2
17585,1,1,5,7,2
17586,2,0,4,6,1
17587,2,1,3,5,1
17588,2,0,2,4,1
17589,2,5,1,3,1
17590,2,4,0,2,0
17591,1,3,5,1,1
17592,1,2,4,0,1
17593,1,1,3,5,2
17594,2,0,2,4,1
17595,2,5,1,3,1
17596,2,4,0,2,0
17597,1,3,7,1,1
17598,1,2,7,0,1
17599,1,1,7,3,1
17600,1,0,6,2,1
17601,1,3,5,1,1
17602,1,2,4,0,1
17603,1,1,3,7,2
17604,2,0,2,7,1
17605,2,5,1,7,1
17606,2,4,0,7,1
17607,2,3,1,7,1
17608,2,2,0,7,1
17609,2,1,5,7,1
17610,2,0,4,6,1
17611,2,1,3,5,1
17612,2,0,2,4,1
17613,2,7,1,3,1
17614,2,7,0,2,0
17615,1,7,5,1,0
17616,0,7,4,0,1
17617,0,7,3,1,1
17618,0,7,2,0,1
17619,0,7,1,3,1
17620,0,7,0,2,1
17621,0,7,7,1,1
17622,0,6,7,0,2
17623,1,5,7,1,1
17624,1,4,6,0,1
17625,1,3,5,1,1
17626,1,2,4,0,1
17627,1,1,3,5,2
17628,2,0,2,4,1
17629,2,5,1,3,1
17630,2,4,0,2,0
17631,1,3,7,1,1
17632,1,2,6,0,1
17633,1,1,5,7,2
17634,2,0,4,6,1
17635,2,1,3,5,1
17636,2,0,2,4,1
17637,2,7,1,3,1
17638,2,7,0,2,0
17639,1,7,7,1,0
17640,0,7,6,0,1
17641,0,7,5,1,1
17642,0,6,4,0,1
17643,0,5,3,1,1
17644,0,4,2,0,1
17645,0,3,1,7,1
17646,0,2,0,7,2
17647,1,1,7,7,1
17648,1,0,7,6,1
17649,1,1,7,5,1
17650,1,0,6,4,1
17651,1,1,5,3,1
17652,1,0,4,2,1
17653,1,5,3,1,0
17654,0,4,2,0,1
17655,0,3,1,7,1
17656,0,2,0,7,2
17657,1,1,3,7,2
17658,2,0,2,7,1
17659,2,7,1,7,1
17660,2,7,0,6,0
17661,1,7,1,5,0
17662,0,7,0,4,1
17663,0,7,1,3,1
17664,0,7,0,2,1
17665,0,7,7,1,1
17666,0,7,7,0,1
17667,0,7,7,1,1
17668,0,6,7,0,2
17669,1,5,7,1,1
17670,1,4,6,0,1
17671,1,3,5,1,1
17672,1,2,4,0,1
17673,1,1,3,7,2
17674,2,0,2,7,1
17675,2,7,1,7,1
17676,2,6,0,7,1
17677,2,5,1,7,1
17678,2,4,0,6,1
17679,2,3,1,5,1
17680,2,2,0,4,1
17681,2,1,5,3,0
17682,1,0,4,2,1
17683,1,7,3,1,0
17684,0,7,2,0,1
17685,0,7,1,7,1
17686,0,7,0,6,1
17687,0,7,1,5,1
17688,0,7,0,4,1
17689,0,7,1,3,1
17690,0,7,0,2,1
17691,0,7,3,1,1
17692,0,7,2,0,1
17693,0,7,1,5,1
17694,0,7,0,4,1
17695,0,7,1,3,1
17696,0,7,0,2,1
17697,0,7,3,1,1
17698,0,7,2,0,1
17699,0,7,1,5,1
17700,0,7,0,4,1
17701,0,7,1,3,1
17702,0,6,0,2,1
17703,0,5,7,1,2
17704,1,4,7,0,1
17705,1,3,7,1,1
17706,1,2,6,0,1
17707,1,1,5,3,1
17708,1,0,4,2,1
17709,1,7,3,1,0
17710,0,6,2,0,1
17711,0,5,1,3,1
17712,0,4,0,2,1
17713,0,3,7,1,2
17714,1,2,6,0,1
17715,1,1,5,7,2
17716,2,0,4,7,1
17717,2,1,3,7,1
17718,2,0,2,7,1
17719,2,3,1,7,1
17720,2,2,0,6,1
17721,2,1,7,5,0
17722,1,0,6,4,1
17723,1,1,5,3,1
17724,1,0,4,2,1
17725,1,7,3,1,0
17726,0,6,2,0,1
17727,0,5,1,7,1
17728,0,4,0,7,2
17729,1,3,1,7,2
17730,2,2,0,7,1
17731,2,1,3,7,1
17732,2,0,2,6,1
17733,2,7,1,5,1
17734,2,6,0,4,0
17735,1,5,1,3,0
17736,0,4,0,2,1
17737,0,3,5,1,2
17738,1,2,4,0,1
17739,1,1,3,5,2
17740,2,0,2,4,1
17741,2,7,1,3,1
17742,2,7,0,2,0
17743,1,7,3,1,0
17744,0,7,2,0,1
17745,0,7,1,5,1
17746,0,7,0,4,1
17747,0,7,1,3,1
17748,0,7,0,2,1
17749,0,7,7,1,1
17750,0,7,6,0,1
17751,0,7,5,1,1
17752,0,7,4,0,1
17753,0,7,3,1,1
17754,0,6,2,0,1
17755,0,5,1,3,1
17756,0,4,0,2,1
17757,0,3,7,1,2
17758,1,2,6,0,1
17759,1,1,5,7,2
17760,2,0,4,7,1
17761,2,1,3,7,1
17762,2,0,2,7,1
17763,2,3,1,7,1
17764,2,2,0,7,1
17765,2,1,3,7,1
17766,2,0,2,6,1
17767,2,7,1,5,1
17768,2,7,0,4,0
17769,1,7,1,3,0
17770,0,7,0,2,1
17771,0,7,7,1,1
17772,0,7,6,0,1
17773,0,7,5,1,1
17774,0,6,4,0,1
17775,0,5,3,1,1
17776,0,4,2,0,1
17777,0,3,1,7,1
17778,0,2,0,7,2
17779,1,1,5,7,2
17780,2,0,4,6,1
17781,2,1,3,5,1
17782,2,0,2,4,1
17783,2,7,1,3,1
17784,2,6,0,2,0
17785,1,5,7,1,1
17786,1,4,6,0,1
17787,1,3,5,1,1
17788,1,2,4,0,1
17789,1,1,3,7,2
17790,2,0,2,7,1
17791,2,3,1,7,1
17792,2,2,0,6,1
17793,2,1,3,5,1
17794,2,0,2,4,1
17795,2,5,1,3,1
17796,2,4,0,2,0
17797,1,3,5,1,1
17798,1,2,4,0,1
17799,1,1,3,7,2
17800,2,0,2,6,1
17801,2,7,1,5,1
17802,2,7,0,4,0
17803,1,7,1,3,0
